id,timestamp,user_id,idade,escolaridade,id_frase,clareza,fidelidade,efetividade
34,2025-11-07 01:15:14.686+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,3,4,5,5
35,2025-11-07 01:15:33.432+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,26,5,4,4
36,2025-11-07 01:15:41.51+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,9,5,4,4
37,2025-11-07 01:15:52.896+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,38,3,5,5
38,2025-11-07 01:16:02.596+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,19,3,4,6
39,2025-11-07 01:16:11.009+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,32,3,2,4
40,2025-11-07 01:16:18.33+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,2,2,3,4
41,2025-11-07 01:16:29.611+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,16,3,4,4
42,2025-11-07 01:16:37.573+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,18,2,5,5
43,2025-11-07 01:16:43.842+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,20,3,4,4
44,2025-11-07 01:16:49.911+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,35,3,4,4
45,2025-11-07 01:16:56.772+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,10,4,5,4
46,2025-11-07 01:17:03.761+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,31,3,4,4
47,2025-11-07 01:17:10.656+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,23,3,3,5
48,2025-11-07 01:17:17.625+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,28,3,4,4
49,2025-11-07 01:17:26.276+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,7,3,4,4
50,2025-11-07 01:17:33.021+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,36,5,5,5
51,2025-11-07 01:17:39.043+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,22,5,3,3
52,2025-11-07 01:17:44.992+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,15,3,4,3
53,2025-11-07 01:17:51.172+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,14,3,3,4
54,2025-11-07 01:17:56.907+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,17,3,3,3
55,2025-11-07 01:18:07.222+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,40,2,3,2
56,2025-11-07 01:18:28.054+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,34,5,6,5
57,2025-11-07 01:18:36.003+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,27,3,3,4
58,2025-11-07 01:18:46.554+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,30,3,4,4
59,2025-11-07 01:18:51.319+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,37,3,3,3
60,2025-11-07 01:18:58.7+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,29,6,4,5
61,2025-11-07 01:19:05.35+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,8,4,4,5
62,2025-11-07 01:19:12.47+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,21,3,4,4
63,2025-11-07 01:19:18.87+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,12,3,4,4
64,2025-11-07 01:19:24.168+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,25,4,4,4
65,2025-11-07 01:19:28.753+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,39,4,4,4
66,2025-11-07 01:19:37.016+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,5,4,4,4
67,2025-11-07 01:19:44.265+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,24,3,3,3
68,2025-11-07 01:19:51.565+00,19bc89e3-077a-4930-9c89-a006c766d8cb,51,Ensino Fundamental Completo,6,4,4,4
69,2025-11-07 15:14:19.077+00,8b156cc1-af6d-42e3-8010-39eda72df036,22,Graduação Incompleta,18,5,7,5
70,2025-11-07 15:14:14.774+00,8b156cc1-af6d-42e3-8010-39eda72df036,22,Graduação Incompleta,18,5,7,5
71,2025-11-07 15:15:02.978+00,8b156cc1-af6d-42e3-8010-39eda72df036,22,Graduação Incompleta,17,7,6,7
72,2025-11-07 15:25:43.777+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,39,7,1,1
73,2025-11-07 15:37:11.55+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,29,7,6,7
74,2025-11-07 15:38:11.134+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,14,7,7,7
75,2025-11-07 15:39:33.407+00,8b156cc1-af6d-42e3-8010-39eda72df036,22,Graduação Incompleta,1,4,5,5
76,2025-11-07 15:39:36.766+00,8b156cc1-af6d-42e3-8010-39eda72df036,22,Graduação Incompleta,1,4,5,5
77,2025-11-07 15:39:36.596+00,8b156cc1-af6d-42e3-8010-39eda72df036,22,Graduação Incompleta,1,4,5,5
78,2025-11-07 15:39:36.946+00,8b156cc1-af6d-42e3-8010-39eda72df036,22,Graduação Incompleta,1,4,5,5
79,2025-11-07 15:40:40.51+00,8b156cc1-af6d-42e3-8010-39eda72df036,22,Graduação Incompleta,27,6,3,4
80,2025-11-07 15:45:50.33+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,1,7,1,1
81,2025-11-07 15:46:50.67+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,2,7,7,7
82,2025-11-07 15:47:35.905+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,15,7,7,7
83,2025-11-07 15:51:49.557+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,9,7,7,7
84,2025-11-07 15:58:37.329+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,6,7,7,7
85,2025-11-07 15:59:10.656+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,35,7,7,7
86,2025-11-07 16:03:52.521+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,3,7,7,7
87,2025-11-07 16:04:24.337+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,33,7,7,7
88,2025-11-07 16:05:59.656+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,12,7,7,7
89,2025-11-07 16:10:29.644+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,18,7,7,3
90,2025-11-07 16:12:02.598+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,4,7,7,7
91,2025-11-07 16:22:49.813+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,28,7,7,7
92,2025-11-07 16:23:53.726+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,40,7,7,7
93,2025-11-07 16:31:29.068+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,21,5,5,5
94,2025-11-07 16:44:17.097+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,38,7,7,7
95,2025-11-07 16:45:28.208+00,ce907fdd-9a8b-4ee2-b9f4-407e05624da8,23,Graduação Incompleta,19,7,7,1
96,2025-11-07 20:02:14.593+00,6744b304-1c25-4b29-b160-eac9c2c5f657,22,Graduação Incompleta,28,7,6,7
97,2025-11-07 20:08:18.013+00,6744b304-1c25-4b29-b160-eac9c2c5f657,22,Graduação Incompleta,29,7,6,7
98,2025-11-07 20:10:00.449+00,6744b304-1c25-4b29-b160-eac9c2c5f657,22,Graduação Incompleta,40,6,5,7
99,2025-11-07 20:11:22.62+00,6744b304-1c25-4b29-b160-eac9c2c5f657,22,Graduação Incompleta,34,3,6,6
100,2025-11-07 20:13:40.339+00,6744b304-1c25-4b29-b160-eac9c2c5f657,22,Graduação Incompleta,9,6,6,7
101,2025-11-07 20:15:35.269+00,6744b304-1c25-4b29-b160-eac9c2c5f657,22,Graduação Incompleta,7,4,6,6
102,2025-11-07 20:16:59.374+00,6744b304-1c25-4b29-b160-eac9c2c5f657,22,Graduação Incompleta,22,7,6,7
103,2025-11-07 20:18:07.599+00,6744b304-1c25-4b29-b160-eac9c2c5f657,22,Graduação Incompleta,33,7,6,6
104,2025-11-07 20:23:54.238+00,6744b304-1c25-4b29-b160-eac9c2c5f657,22,Graduação Incompleta,3,6,6,7
105,2025-11-07 20:24:41.676+00,6744b304-1c25-4b29-b160-eac9c2c5f657,22,Graduação Incompleta,36,7,6,6
106,2025-11-07 22:48:02.893+00,d70c0b42-5561-4ebe-9770-83e6967f8452,22,Graduação Incompleta,8,7,7,7
107,2025-11-07 22:56:04.005+00,d70c0b42-5561-4ebe-9770-83e6967f8452,22,Graduação Incompleta,29,5,2,7
108,2025-11-07 22:58:03.948+00,d70c0b42-5561-4ebe-9770-83e6967f8452,22,Graduação Incompleta,34,1,1,6
109,2025-11-07 23:02:30.635+00,d70c0b42-5561-4ebe-9770-83e6967f8452,22,Graduação Incompleta,6,7,7,7
110,2025-11-07 23:04:43.362+00,d70c0b42-5561-4ebe-9770-83e6967f8452,22,Graduação Incompleta,37,7,1,7
111,2025-11-07 23:09:47.148+00,d70c0b42-5561-4ebe-9770-83e6967f8452,22,Graduação Incompleta,11,7,7,7
112,2025-11-07 23:14:07.596+00,d70c0b42-5561-4ebe-9770-83e6967f8452,22,Graduação Incompleta,14,7,7,6
113,2025-11-07 23:19:11.474+00,d70c0b42-5561-4ebe-9770-83e6967f8452,22,Graduação Incompleta,12,7,7,7
114,2025-11-07 23:26:07.433+00,d70c0b42-5561-4ebe-9770-83e6967f8452,22,Graduação Incompleta,35,7,1,6
